#blinkered/attestations/2 language=et words=85821 sources=10 built=2026-09-23 digest=0a9818925f0190ad
#tokens ebible:ekk=114996 gut=10447 ia=943424 lz:est_news_2022_300K=362775 lz:est_newscrawl_2017_1M=1685587 tat=24005 web:aripaev.ee=250616 web:delfi.ee=56942 web:eestinaine.ee=5351 web:err.ee=219169 web:looming.ee=318891 web:lounaeestlane.ee=179274 web:ohtuleht.ee=34001 web:pealinn.ee=52 web:postimees.ee=100105 web:sirp.ee=273572 wiki:et=56872163 wikisource:et=463507
RASKEKAALULIST	wiki:et	1	wiki:et:11771
RASKEKAHURITE	wiki:et	1	wiki:et:88827
RASKEKAHURVÄGE	wiki:et	1	wiki:et:21635
RASKENDAVAT	wiki:et	1	wiki:et:707885
RASKENEMINE	wiki:et	1	wiki:et:43225
RASKERELVADEGA	wiki:et	1	wiki:et:662080
RASKERELVASTATUD	wiki:et	1	wiki:et:689963
RASKESI	wiki:et	1	wiki:et:86940
RASKETENA	wiki:et	1	wiki:et:406112
RASKEVEOKITEGA	wiki:et	1	wiki:et:368320
RASKIST	wiki:et	1	wiki:et:109438
RASKU	wiki:et	1	wiki:et:483569
RASKUSTUNNET	wiki:et	1	wiki:et:595559
RASSIDELT	wiki:et	1	wiki:et:5273
RASSIDES	wiki:et	1	wiki:et:98954
RASSIERINEVUSI	wiki:et	1	wiki:et:39322
RASSIKÜSIMUSTELE	wiki:et	1	wiki:et:393154
RASSIMÄSSU	wiki:et	1	wiki:et:392780
RASSIPROBLEEME	wiki:et	1	wiki:et:599836
RASSISEADUSED	wiki:et	1	wiki:et:39763
RASSISÕDA	wiki:et	1	wiki:et:15917
RASSISTLIKUMAD	wiki:et	1	wiki:et:398836
RASSISTLIKUNA	wiki:et	1	wiki:et:707519
RASSISUHETES	wiki:et	1	wiki:et:572223
RASULIGA	wiki:et	1	wiki:et:188771
RASUSED	wiki:et	1	wiki:et:101436
RASUVOOLUS	wiki:et	1	wiki:et:61862
RASVAKIHIS	wiki:et	1	wiki:et:102305
RASVAKRIITE	wiki:et	1	wiki:et:352637
RASVAPALL	wiki:et	1	wiki:et:107298
RASVAPLEKKIDE	wiki:et	1	wiki:et:197419
RASVARIKKAD	wiki:et	1	wiki:et:713712
RASVASEL	wiki:et	1	wiki:et:258386
RASVASEMAKS	wiki:et	1	wiki:et:16947
RASVATILKU	wiki:et	1	wiki:et:38414
RASVAVAEST	wiki:et	1	wiki:et:61686
RASVAVOLTIDEGA	wiki:et	1	wiki:et:7221
RASVHAPPEGA	wiki:et	1	wiki:et:640809
RATASTOOLID	wiki:et	1	wiki:et:686902
RATASTOOLIDELE	wiki:et	1	wiki:et:701529
RATIFITSEERITAKS	wiki:et	1	wiki:et:707733
RÄTIKUNA	wiki:et	1	wiki:et:386391
RÄTIKUS	wiki:et	1	wiki:et:688758
RÄTIKUST	wiki:et	1	wiki:et:23771
RÄTIKUTES	wiki:et	1	wiki:et:632048
RÄTIKUTEST	wiki:et	1	wiki:et:127722
RATSAHOBUSEST	wiki:et	1	wiki:et:6520
RATSAKESKUSES	wiki:et	1	wiki:et:548340
RATSAKOSTÜÜM	wiki:et	1	wiki:et:599869
RATSAMEHEST	wiki:et	1	wiki:et:284783
RATSAPARK	wiki:et	1	wiki:et:682137
RATSAPÜKSID	wiki:et	1	wiki:et:225
RATSAPÜKSTE	wiki:et	1	wiki:et:690656
RATSARAJAL	wiki:et	1	wiki:et:611814
RATSARETK	wiki:et	1	wiki:et:341841
RATSAVARUSTUST	wiki:et	1	wiki:et:699415
RÄTSEPAÄRI	wiki:et	1	wiki:et:452568
RÄTSEPAATELJEE	wiki:et	1	wiki:et:426933
RÄTSEPAKUNSTI	wiki:et	1	wiki:et:187097
RÄTSEPALT	wiki:et	1	wiki:et:408875
RÄTSEPATEGA	wiki:et	1	wiki:et:187097
RÄTSEPATÖÖKOJA	wiki:et	1	wiki:et:461923
RATSIOONE	wiki:et	1	wiki:et:146642
RATSIOONID	wiki:et	1	wiki:et:56903
RATSIOONIDE	wiki:et	1	wiki:et:287203
RATSMETELE	wiki:et	1	wiki:et:534487
RATSMETEST	wiki:et	1	wiki:et:400893
RATSUR	wiki:et	1	wiki:et:346621
RATSUTAGU	wiki:et	1	wiki:et:139677
RATSUTAJAID	wiki:et	1	wiki:et:24022
RATSUTAKS	wiki:et	1	wiki:et:133868
RATSUTAKSID	wiki:et	1	wiki:et:133868
RATSUTAMISKOOL	wiki:et	1	wiki:et:662006
RATSUTAMISSTIILI	wiki:et	1	wiki:et:538511
RATSUTAMISTUNDE	wiki:et	1	wiki:et:511253
RATSUTASKI	wiki:et	1	wiki:et:143494
RATSUTAVATE	wiki:et	1	wiki:et:709484
RATTAHOIDJAD	wiki:et	1	wiki:et:73917
RATTAKELL	wiki:et	1	wiki:et:489792
RATTAKESI	wiki:et	1	wiki:et:966
RATTAKETI	wiki:et	1	wiki:et:90750
RATTAKETIGA	wiki:et	1	wiki:et:175269
RATTAKODARAD	wiki:et	1	wiki:et:233536
RATTAKOOPA	wiki:et	1	wiki:et:367468
RATTAKULLER	wiki:et	1	wiki:et:90750
RATTAKUMME	wiki:et	1	wiki:et:690845
RATTALUKK	wiki:et	1	wiki:et:552231
RATTAMATKAD	wiki:et	1	wiki:et:648941
RATTANI	wiki:et	1	wiki:et:260463
RATTAPOOD	wiki:et	1	wiki:et:638235
RATTAPOODI	wiki:et	1	wiki:et:520689
RATTARAJAL	wiki:et	1	wiki:et:638665
RATTAREHV	wiki:et	1	wiki:et:89727
RATTASADULAS	wiki:et	1	wiki:et:200435
RATTATELJE	wiki:et	1	wiki:et:383359
RÄTTIDEGA	wiki:et	1	wiki:et:163432
RATTURIGA	wiki:et	1	wiki:et:405409
RAUAKAUPADE	wiki:et	1	wiki:et:571898
RAUAKAUPLUS	wiki:et	1	wiki:et:384685
RAUAKAUPLUSES	wiki:et	1	wiki:et:432799
RAUAKAUPMEES	wiki:et	1	wiki:et:343410
RAUAPREPARAATI	wiki:et	1	wiki:et:525183
RAUAPUUDULIKKUS	wiki:et	1	wiki:et:264452
RAUAPUUDUS	wiki:et	1	wiki:et:229270
RAUAROHKE	wiki:et	1	wiki:et:243155
RAUASAAGE	wiki:et	1	wiki:et:596087
RAUATA	wiki:et	1	wiki:et:494143
RAUATEHAST	wiki:et	1	wiki:et:608449
RAUATÖÖLISTE	wiki:et	1	wiki:et:667079
RAUDADESSE	wiki:et	1	wiki:et:381334
RAUDAHI	wiki:et	1	wiki:et:705395
RAUDASID	wiki:et	1	wiki:et:691903
RAUDHARK	wiki:et	1	wiki:et:279664
RAUDHÜDROKSIIDI	wiki:et	1	wiki:et:380015
RAUDKASTI	wiki:et	1	wiki:et:181392
RAUDKINDLAD	wiki:et	1	wiki:et:108098
RAUDKOTKAS	wiki:et	1	wiki:et:38793
RAUDKÜLJED	wiki:et	1	wiki:et:264991
RAUDKUUL	wiki:et	1	wiki:et:630586
RAUDMÄGEDES	wiki:et	1	wiki:et:305532
RAUDMEHEKS	wiki:et	1	wiki:et:168272
RAUDNAELU	wiki:et	1	wiki:et:256541
RAUDORAGA	wiki:et	1	wiki:et:355008
RAUDPOLDI	wiki:et	1	wiki:et:117442
RAUDRUSIKAKS	wiki:et	1	wiki:et:229100
RAUDRÜÜDEST	wiki:et	1	wiki:et:14099
RAUDSEINAD	wiki:et	1	wiki:et:598800
RAUDSES	wiki:et	1	wiki:et:102491
RAUDSKULPTUUR	wiki:et	1	wiki:et:347818
RAUDSULFIID	wiki:et	1	wiki:et:367096
RAUDSULFIIDIST	wiki:et	1	wiki:et:182861
RAUDTALADE	wiki:et	1	wiki:et:714027
RAUDTEEDEPOOS	wiki:et	1	wiki:et:223309
RAUDTEEDEPOOSSE	wiki:et	1	wiki:et:612067
RAUDTEEKOMPANIID	wiki:et	1	wiki:et:159795
RAUDTEEKOMPANIIS	wiki:et	1	wiki:et:91472
RAUDTEEPARUNID	wiki:et	1	wiki:et:418596
RAUDTEERÖÖBAS	wiki:et	1	wiki:et:250625
RAUDTEEROOPAD	wiki:et	1	wiki:et:280272
RAUDTEETA	wiki:et	1	wiki:et:176231
RAUDTEETEENUS	wiki:et	1	wiki:et:670713
RAUDTEETÖÖLISENA	wiki:et	1	wiki:et:178611
RAUDTEEÜKSUS	wiki:et	1	wiki:et:684482
RAUDTORUD	wiki:et	1	wiki:et:278558
RAUDTRAATI	wiki:et	1	wiki:et:502101
RAUDTRELLID	wiki:et	1	wiki:et:92432
RAUDTROONI	wiki:et	1	wiki:et:659520
RAUDUKSED	wiki:et	1	wiki:et:15247
RAUDUKSEGA	wiki:et	1	wiki:et:45818
RAUDÜRDIGA	wiki:et	1	wiki:et:464117
RAUDÜRTI	wiki:et	1	wiki:et:464117
RAUDVÄRAVANI	wiki:et	1	wiki:et:16418
RAUDVARDA	wiki:et	1	wiki:et:69763
RAUGAST	wiki:et	1	wiki:et:439667
RAUGESID	wiki:et	1	wiki:et:6128
RAUKADEL	wiki:et	1	wiki:et:310583
RAUNDE	wiki:et	1	wiki:et:208271
RAUNDINI	wiki:et	1	wiki:et:295421
RÄUSKAJA	web:ohtuleht.ee,wiki:et	3,1	web:ohtuleht.ee:https://www.ohtuleht.ee/1167444/nad-on-vardjad-ja-degenerandid-dmitri-medvedev-lootustandvast-presidendist-on-saanud-valimatu-rauskaja web:ohtuleht.ee:https://www.ohtuleht.ee wiki:et:67320
RÄUSKAVA	wiki:et	1	wiki:et:343875
RAUTAB	wiki:et	1	wiki:et:466283
RAUTAMISE	wiki:et	1	wiki:et:617490
RAUTAMISEKS	wiki:et	1	wiki:et:294643
RAUTAMISEST	wiki:et	1	wiki:et:466283
RAUTAMIST	wiki:et	1	wiki:et:466283
RAUTAS	wiki:et	1	wiki:et:466283
RAUTATE	wiki:et	1	wiki:et:9828
RAVIARSTIDEL	wiki:et	1	wiki:et:110945
RAVIARSTIDELE	wiki:et	1	wiki:et:550576
RAVIGE	wiki:et	1	wiki:et:403573
RAVIJAD	wiki:et	1	wiki:et:41587
RAVIJAST	wiki:et	1	wiki:et:639703
RAVIJATE	wiki:et	1	wiki:et:350494
RAVIJOOK	wiki:et	1	wiki:et:675953
RAVIJÕUD	wiki:et	1	wiki:et:311956
RAVIKAARTI	wiki:et	1	wiki:et:265786
RAVIKESKUSEST	wiki:et	1	wiki:et:444754
RAVIKULU	web:err.ee,wiki:et	1,1	web:err.ee:https://www.err.ee/1610145634/ullar-lanno-et-ravijarjekord-ei-muutuks-surmaotsuseks wiki:et:718674
RAVIKUNST	wiki:et	1	wiki:et:440571
RAVIKÜÜNALDE	wiki:et	1	wiki:et:154456
RAVIKUURE	wiki:et	1	wiki:et:602254
RAVIKUURILE	wiki:et	1	wiki:et:422178
RAVIMAST	wiki:et	1	wiki:et:572223
RAVIMATULE	wiki:et	1	wiki:et:644701
RAVIMATUST	wiki:et	1	wiki:et:530768
RAVIMATUTE	wiki:et	1	wiki:et:382640
RAVIMIAMETIST	wiki:et	1	wiki:et:422968
RAVIMIESINDAJA	wiki:et	1	wiki:et:351197
RAVIMIFIRMADEGA	wiki:et	1	wiki:et:635310
RAVIMIFIRMALE	wiki:et	1	wiki:et:677956
RAVIMIFIRMASID	wiki:et	1	wiki:et:602632
RAVIMIFIRMASSE	wiki:et	1	wiki:et:88649
RAVIMIKAPP	wiki:et	1	wiki:et:412207
