#blinkered/attestations/2 language=et words=75247 sources=11 built=2026-09-23 digest=faf23e0cf2644b47
#tokens ebible:ekk=114996 gut=10447 ia=6124395 lz:est_news_2022_300K=362775 lz:est_newscrawl_2017_1M=1685587 tat=24005 web:aripaev.ee=250616 web:delfi.ee=56942 web:eestinaine.ee=5351 web:err.ee=219169 web:looming.ee=318891 web:lounaeestlane.ee=179274 web:ohtuleht.ee=34001 web:pealinn.ee=52 web:postimees.ee=100105 web:sirp.ee=273572 wiki:et=56872163 wikisource:et=463507
SENTIMENTAALSEST	ia	2	ia:a.-dumas-kolm-musketari/A.%20Dumas_%20Kolm%20musket%C3%A4ri_djvu.txt ia:lilled-algernonile./LILLED%20ALGERNONILE._djvu.txt
SEPAPAJAST	ia	2	ia:friedrich-reinhold-kreutzwald-eesti-rahva-ennemuistsed-ju/FRIEDRICH%20REINHOLD%20KREUTZWALD%20%20EESTI%20RAHVA%20ENNEMUISTSED%20JU__djvu.txt ia:mats-traat-uksi-randan/mats%20traat%2C%20%C3%BCksi%20r%C3%A4ndan_djvu.txt
SEPITSUS	ia	2	ia:j.-r.-r.-tolkien.-so-rmuste-isand.-2.-raamat-so-rmuse-vennaskond/J.R.R.%20Tolkien.%20S%C3%95RMUSTE%20ISAND.%202.%20raamat%20-%20S%C3%95RMUSE%20VENNASKOND_djvu.txt ia:thomas-mayne-reid-oceola/thomas%20mayne%20reid%2C%20oceola_djvu.txt
SETUKAT	ia	2	ia:a.-dumas-kolm-musketari/A.%20Dumas_%20Kolm%20musket%C3%A4ri_djvu.txt ia:jaan-kross-kolme-katku-vahel/jaan%20kross%2C%20kolme%20katku%20vahel_djvu.txt
SIBADA	ia	2	ia:kristiina-kass-samueli-volupadi/kristiina%20kass%2C%20samueli%20v%C3%B5lupadi_djvu.txt ia:oskar-luts-sugis/oskar%20luts%2C%20s%C3%BCgis_djvu.txt
SIBADES	ia	2	ia:eduard-vilde-mahtra-soda/eduard%20vilde%2C%20mahtra%20s%C3%B5da_djvu.txt ia:lilled-algernonile./LILLED%20ALGERNONILE._djvu.txt
SIBULASUPPI	ia	2	ia:ilja-ehrenburg-torm/ilja%20ehrenburg%2C%20torm_djvu.txt ia:vejktext/%2Bvejk%40text_djvu.txt
SIDEMEEST	ia	2	ia:georg-orwell-1984/Georg%20Orwell%201984_djvu.txt ia:john-grisham-pelikani-memorandum/John%20Grisham%20_%20Pelikani%20memorandum_djvu.txt
SIDUGU	ia	2	ia:vejktext/%2Bvejk%40text_djvu.txt
SIGADELEGI	ia	2	ia:friedrich-reinhold-kreutzwald-eesti-rahva-ennemuistsed-ju/FRIEDRICH%20REINHOLD%20KREUTZWALD%20%20EESTI%20RAHVA%20ENNEMUISTSED%20JU__djvu.txt ia:uku-masing-rapanui-vabastamine-ehk-kajakad-jumalate-kalmistul/uku%20masing%2C%20rapanui%20vabastamine%20ehk%20kajakad%20jumalate%20kalmistul_djvu.txt
SIGARIKARBI	ia	2	ia:capote-truman-sunnipavalapsed-1995/Capote%2C%20Truman-Sunnipavalapsed-1995_djvu.txt
SIGARIST	ia	2	ia:charlotte-bronte-jane-eyre_202605/charlotte%20bronte%2C%20jane%20eyre_djvu.txt ia:leon-kruczkowski-vabaduse-esimene-paev/leon%20kruczkowski%2C%20vabaduse%20esimene%20p%C3%A4ev_djvu.txt
SIGARIVABRIKUST	ia	2	ia:friedebert-tuglas-reisikirjad/friedebert%20tuglas%2C%20reisikirjad_djvu.txt
SIGIDIKUD	ia,web:looming.ee	2,1	ia:aleksandr-puskin-jevgeni-onegin/aleksandr%20pu%C5%A1kin%2C%20jevgeni%20onegin_djvu.txt ia:j.-r.-r.-tolkien.-so-rmuste-isand.-4.-raamat-kaks-kantsi/J.R.R.%20Tolkien.%20S%C3%95RMUSTE%20ISAND.%204.%20raamat%20-%20KAKS%20KANTSI_djvu.txt web:looming.ee:https://www.looming.ee/tallinna-helid-ja-lohnad/
SIGITIS	ia	2	ia:e.-r.-burroughs-voidutsev-tarzan/E.R.Burroughs_V%C3%B5idutsev%20TARZAN_djvu.txt ia:j.-r.-r.-tolkien.-so-rmuste-isand.-4.-raamat-kaks-kantsi/J.R.R.%20Tolkien.%20S%C3%95RMUSTE%20ISAND.%204.%20raamat%20-%20KAKS%20KANTSI_djvu.txt
SIGMAL	ia	2	ia:digi_31_2007-11/digi_31_2007-11_djvu.txt ia:lilled-algernonile./LILLED%20ALGERNONILE._djvu.txt
SIHUKESES	ia	2	ia:vejktext/%2Bvejk%40text_djvu.txt
SIIAJÄÄMISE	ia	2	ia:charlotte-bronte-jane-eyre_202605/charlotte%20bronte%2C%20jane%20eyre_djvu.txt ia:eduard-vilde-mahtra-soda/eduard%20vilde%2C%20mahtra%20s%C3%B5da_djvu.txt
