#blinkered/dropped/1 words=513431
AAAA	2	web:looming.ee,wiki:et	1,8
AABITSAS	2	lz:est_newscrawl_2017_1M,wiki:et	1,9
AABITSAT	2	lz:est_newscrawl_2017_1M,wiki:et	1,11
AADELLIKU	2	ia,wiki:et	1,5
AADET	2	web:looming.ee,wiki:et	1,4
AADLIDAAM	2	web:sirp.ee,wiki:et	1,36
AADLIKEST	2	lz:est_newscrawl_2017_1M,wiki:et	1,103
AADLIKU	2	lz:est_newscrawl_2017_1M,wiki:et,wikisource:et	1,157,1
AADLIKULE	2	ia,wiki:et	1,20
AADLIMEEST	2	lz:est_newscrawl_2017_1M,wiki:et	1,7
AADLIMEHE	2	ia,wiki:et,wikisource:et	1,30,1
AADLIMEHED	2	ia,wiki:et	1,8
AADLIPERE	2	lz:est_newscrawl_2017_1M,wiki:et	1,10
AADLIPEREKONNAST	2	web:looming.ee,wiki:et	1,49
AADLIPREILI	2	ia,wiki:et	1,15
AADLIPREILIDE	2	ia,wiki:et	1,29
AADLISEISUSEST	2	ia,wiki:et	2,11
AADLITIITEL	2	lz:est_newscrawl_2017_1M,wiki:et	1,91
AADLITIITLI	2	ia,wiki:et	1,107
AADRESSE	2	lz:est_news_2022_300K,lz:est_newscrawl_2017_1M,wiki:et	1,5,96
AADRESSID	2	lz:est_newscrawl_2017_1M,wiki:et	2,106
AADRESSIDE	2	lz:est_news_2022_300K,lz:est_newscrawl_2017_1M,wiki:et,wikisource:et	1,2,94,1
AADRESSIKS	2	lz:est_newscrawl_2017_1M,wiki:et	1,33
AADRESSITA	2	lz:est_newscrawl_2017_1M,wiki:et	1,4
AADRILASKMISE	2	web:looming.ee,wiki:et	1,2
AAFRIKLANE	2	lz:est_newscrawl_2017_1M,wiki:et	3,23
AAFRIKLASE	2	lz:est_newscrawl_2017_1M,wiki:et	1,5
AAFRIKLASEST	2	ia,wiki:et	1,13
AAFRIKLASTEL	2	lz:est_newscrawl_2017_1M,wiki:et	2,3
AAFRIKLASTELE	2	lz:est_newscrawl_2017_1M,wiki:et	2,12
AAFRIKLASTEST	2	ia,wiki:et	1,11
AAKRIT	2	lz:est_newscrawl_2017_1M,wiki:et	1,55
AALOEGA	2	ebible:ekk,wiki:et	1,1
AAM	2	ia,wiki:et,wikisource:et	2,29,2
AAMI	2	ia,wiki:et	4,8
AAR	2	ia,wiki:et,wikisource:et	5,36,5
AARDEKIRSTU	2	lz:est_newscrawl_2017_1M,wiki:et	2,1
AARDEKS	2	lz:est_newscrawl_2017_1M,wiki:et	2,16
AARDEKÜTID	2	lz:est_newscrawl_2017_1M,wiki:et	1,10
AARDELE	2	lz:est_newscrawl_2017_1M,wiki:et	1,4
AARDELEIDJA	2	lz:est_newscrawl_2017_1M,wiki:et	1,1
ÄÄREALAD	2	lz:est_newscrawl_2017_1M,wiki:et	1,22
ÄÄREALADE	2	ia,wiki:et	2,43
ÄÄREKAITSJA	2	lz:est_news_2022_300K,lz:est_newscrawl_2017_1M,wiki:et	1,1,21
ÄÄREKIVI	2	lz:est_newscrawl_2017_1M,wiki:et	2,3
ÄÄREKIVID	2	web:postimees.ee,wiki:et	1,3
ÄÄRELINN	2	lz:est_newscrawl_2017_1M,wiki:et	1,30
ÄÄRELINNADE	2	lz:est_newscrawl_2017_1M,wiki:et	1,14
